status,is_complete,dataset_name,n_samples,depth,max_len,model_name,d_model,nhead,num_layers,dim_feedforward,dropout,pooling,scenario_name,base_optimizer,lr,weight_decay,mode,target,alpha,beta,mix_lambda,start_epoch,run_id,exp_dir,has_exp_dir,has_history_json,has_log_txt,has_initial_model_pt,has_best_model_pt,has_final_model_pt,has_dataset_info_json,has_model_config_json,has_scenario_config_json,history_path,log_path,best_model_path,final_model_path,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_weighted_f1,best_val_micro_f1,best_val_confidence,final_val_macro_f1,final_val_accuracy,final_val_loss,final_val_weighted_f1,final_val_micro_f1,final_val_confidence,final_train_macro_f1,final_train_accuracy,final_train_loss,mean_grad_norm,mean_fractional_applied_params,mean_epoch_time,total_epoch_time,mean_throughput,log_best_epoch,log_best_val_macro_f1,log_best_val_acc,log_best_val_loss,log_total_run_time_sec
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,ffn_only_replace_a08,adamw,0.0003,0.01,replace,ffn,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/ffn_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/ffn_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/ffn_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/ffn_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/ffn_only_replace_a08/run_2/final_model.pt,10,9,0.22214510709565113,0.30000001192092896,1.953447988510132,0.2688683734424794,0.2999999999994997,0.31992019271850586,0.21948094030245224,0.30799999833106995,1.9461495456695557,0.27867250996943305,0.3079999999994997,0.37555569648742676,0.25757405325540633,0.3382500112056732,1.8582299556732178,1.2092612167253267,12.0,1.3853169918060302,13.853169918060303,3563.8517257732847,9,0.222145,0.3,1.953448,13.91
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,attention_only_replace_a08,adamw,0.0003,0.01,replace,attention,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_0/final_model.pt,10,5,0.2231167839253346,0.3019999861717224,2.0118886947631838,0.27872765316807974,0.3019999999994997,0.2650432434082031,0.22171021765517204,0.31299999356269836,1.974229949951172,0.2776450593276202,0.3129999999994997,0.33393560791015625,0.2640270520719821,0.3370000123977661,1.8651897678375244,1.3330767605417262,12.0,1.3720710515975951,13.720710515975952,3802.126180119104,5,0.223117,0.302,2.011889,13.76
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,attention_only_replace_a08,adamw,0.0003,0.01,replace,attention,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_1/final_model.pt,10,10,0.23756051316307403,0.3370000123977661,1.8799810724258423,0.29725730934556027,0.33699999999949964,0.3437459535598755,0.23756051316307403,0.3370000123977661,1.8799810724258423,0.29725730934556027,0.33699999999949964,0.3437459535598755,0.2843258838766481,0.3440000116825104,1.8652453451156616,1.2849778751286882,12.0,1.4137216806411743,14.137216806411743,3742.501107851137,10,0.237561,0.337,1.879981,14.19
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,attention_only_replace_a08,adamw,0.0003,0.01,replace,attention,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/attention_only_replace_a08/run_2/final_model.pt,10,8,0.2375264523709033,0.3050000071525574,2.0112759914398195,0.29834281639981375,0.30499999999949967,0.293431300163269,0.22287598339896278,0.3319999873638153,1.9701764125823975,0.27878680324293303,0.3319999999994997,0.42483462142944334,0.29488955939399825,0.35249999165534973,1.8214353513717652,1.256359287776561,12.0,1.3778012275695801,13.7780122756958,3658.049002814286,8,0.237526,0.305,2.011276,13.83
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,embeddings_only_replace_a08,adamw,0.0003,0.01,replace,embeddings,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_0/final_model.pt,10,7,0.2556982857385142,0.32899999618530273,1.9316546459197999,0.3061169876157068,0.3289999999994997,0.3211451292037964,0.22899073880816362,0.32199999690055847,1.9111281471252441,0.2689196611812775,0.3219999999994997,0.40303300952911375,0.28523818197707995,0.35749998688697815,1.8067053899765015,1.2178443494238507,2.0,1.3861057996749877,13.861057996749878,3671.617512907125,7,0.255698,0.329,1.931655,13.91
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,embeddings_only_replace_a08,adamw,0.0003,0.01,replace,embeddings,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_1/final_model.pt,10,8,0.2571542197280907,0.33399999141693115,1.866693235397339,0.3135110595391173,0.33399999999949964,0.32846923542022705,0.25114980614516397,0.328000009059906,1.8537867498397826,0.30196438421019933,0.3279999999994997,0.37046026802062987,0.29831039199284054,0.36149999499320984,1.8125086088180542,1.1892511714062937,2.0,1.3152701139450074,13.152701139450073,4080.427386787696,8,0.257154,0.334,1.866693,13.2
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,embeddings_only_replace_a08,adamw,0.0003,0.01,replace,embeddings,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/embeddings_only_replace_a08/run_2/final_model.pt,10,7,0.25427811159745056,0.32899999618530273,1.9138884878158569,0.2984625160738008,0.3289999999994997,0.3610883903503418,0.24899193562324412,0.32199999690055847,1.8908642406463623,0.2997572960156443,0.3219999999994997,0.37371928787231445,0.28958235565934193,0.3607499897480011,1.7720810260772706,1.2450211659127453,2.0,1.3474477052688598,13.474477052688599,3630.6683478988225,7,0.254278,0.329,1.913888,13.52
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,delayed_mixed_all_a08_lam025_warm3,adamw,0.0003,0.01,mix,all,0.8,0.9,0.25,4.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_0/final_model.pt,10,8,0.25488501475291103,0.3269999921321869,1.8910285930633546,0.28992058972909945,0.3269999999994997,0.3840523929595947,0.2254227309439159,0.3070000112056732,1.9258634090423583,0.2566653160978388,0.3069999999994997,0.4013969802856445,0.2916246452690738,0.359499990940094,1.8008224411010743,1.055287406902805,29.4,1.3479594469070435,13.479594469070435,3649.9806405807503,8,0.254885,0.327,1.891029,13.54
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,delayed_mixed_all_a08_lam025_warm3,adamw,0.0003,0.01,mix,all,0.8,0.9,0.25,4.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/final_model.pt,10,10,0.2618158021683007,0.33000001311302185,1.8539943752288819,0.29532515693951833,0.3299999999994997,0.3843439407348633,0.2618158021683007,0.33000001311302185,1.8539943752288819,0.29532515693951833,0.3299999999994997,0.3843439407348633,0.2813022965619101,0.35499998927116394,1.8123831100463867,1.0165134544307035,29.4,1.3505217552185058,13.505217552185059,3631.022026621463,10,0.261816,0.33,1.853994,13.58
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,delayed_mixed_all_a08_lam025_warm3,adamw,0.0003,0.01,mix,all,0.8,0.9,0.25,4.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_2/final_model.pt,10,10,0.257883798649451,0.3409999907016754,1.8407276163101196,0.32224310422218116,0.34099999999949965,0.37769429206848143,0.257883798649451,0.3409999907016754,1.8407276163101196,0.32224310422218116,0.34099999999949965,0.37769429206848143,0.30317354594504964,0.36899998784065247,1.7773935012817383,1.030038784886373,29.4,1.1397722244262696,11.397722244262695,5492.854052351901,10,0.257884,0.341,1.840728,11.45
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,delayed_mixed_head_a08_lam025_warm3,adamw,0.0003,0.01,mix,head,0.8,0.9,0.25,4.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_0/final_model.pt,10,10,0.23934458213448617,0.3059999942779541,1.9270363063812257,0.2788088854384344,0.30599999999949967,0.34507735443115234,0.23934458213448617,0.3059999942779541,1.9270363063812257,0.2788088854384344,0.30599999999949967,0.34507735443115234,0.2901712036891388,0.3644999861717224,1.8059312868118287,1.101434140764174,1.4,1.2494203805923463,12.494203805923462,4099.224403583933,10,0.239345,0.306,1.927036,12.56
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,delayed_mixed_head_a08_lam025_warm3,adamw,0.0003,0.01,mix,head,0.8,0.9,0.25,4.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_1/final_model.pt,10,10,0.26098647913382195,0.32499998807907104,1.893735963821411,0.307418793533457,0.3249999999994997,0.35099058818817136,0.26098647913382195,0.32499998807907104,1.893735963821411,0.307418793533457,0.3249999999994997,0.35099058818817136,0.29430083144623576,0.359499990940094,1.803644959449768,1.1206885213931714,1.4,1.2774535417556763,12.774535417556763,4056.993114697803,10,0.260986,0.325,1.893736,12.84
complete,True,small_D2_L64,5000,2,64,T_base_cls,128,4,3,512,0.1,cls,delayed_mixed_head_a08_lam025_warm3,adamw,0.0003,0.01,mix,head,0.8,0.9,0.25,4.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_base_cls/delayed_mixed_head_a08_lam025_warm3/run_2/final_model.pt,10,10,0.27200661022032496,0.34700000286102295,1.843125925064087,0.3238878980065947,0.34699999999949965,0.376096715927124,0.27200661022032496,0.34700000286102295,1.843125925064087,0.3238878980065947,0.34699999999949965,0.376096715927124,0.28763729095897944,0.3569999933242798,1.8139090843200683,1.1452848560046105,1.4,1.2718357563018798,12.718357563018799,4108.208888235452,10,0.272007,0.347,1.843126,12.79
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,baseline_adamw,adamw,0.0003,0.01,none,none,,,0.0,,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_0/final_model.pt,10,9,0.2681875943102526,0.3330000042915344,1.8696226787567138,0.3082188278235325,0.3329999999994997,0.3580609703063965,0.2547768525278572,0.32100000977516174,1.8722466650009155,0.2939955298623912,0.3209999999994997,0.36933150005340576,0.2944360901026328,0.36125001311302185,1.7822847156524657,1.2732891355212919,0.0,1.6105971336364746,16.105971336364746,3261.8708536023296,9,0.268188,0.333,1.869623,16.19
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,baseline_adamw,adamw,0.0003,0.01,none,none,,,0.0,,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_1/final_model.pt,10,6,0.2958246094321054,0.3630000054836273,1.8831316776275635,0.33582005135877135,0.36299999999949967,0.3471190814971924,0.27570285148717605,0.35499998927116394,1.8609768228530883,0.31402034111740823,0.35499999999949966,0.40569576835632326,0.280557832257337,0.3527500033378601,1.7971952257156372,1.3004408546935666,0.0,1.6920974016189576,16.920974016189575,2701.43848372557,6,0.295825,0.363,1.883132,16.97
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,baseline_adamw,adamw,0.0003,0.01,none,none,,,0.0,,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/baseline_adamw/run_2/final_model.pt,10,6,0.2843684974829653,0.3449999988079071,1.92291082572937,0.3229684689488655,0.34499999999949965,0.3285345048904419,0.28174141830689103,0.3409999907016754,1.8565036001205444,0.3201796803621447,0.34099999999949965,0.36219124603271485,0.2748200901496777,0.3465000092983246,1.8041479415893555,1.2862191909307619,0.0,1.7623189210891723,17.623189210891724,2589.0657981336108,6,0.284368,0.345,1.922911,17.69
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,naive_all_replace_a08,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_0/final_model.pt,10,10,0.12864193081562295,0.24500000476837158,2.1345867137908936,0.19865339869561127,0.24499999999949976,0.20482999229431154,0.12864193081562295,0.24500000476837158,2.1345867137908936,0.19865339869561127,0.24499999999949976,0.20482999229431154,0.1314673457382734,0.24574999511241913,2.12624787902832,1.0827997894465342,66.0,1.7701036930084229,17.70103693008423,2610.716694442359,10,0.128642,0.245,2.134587,17.75
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,naive_all_replace_a08,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_1/final_model.pt,10,10,0.11569445473941839,0.2529999911785126,2.120913558959961,0.17678583267128822,0.25299999999949974,0.2609500637054443,0.11569445473941839,0.2529999911785126,2.120913558959961,0.17678583267128822,0.25299999999949974,0.2609500637054443,0.11801114265527353,0.24699999392032623,2.1362033767700197,0.9963934429856224,66.0,1.6118171453475951,16.118171453475952,3346.765816046742,10,0.115694,0.253,2.120914,16.17
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,naive_all_replace_a08,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/naive_all_replace_a08/run_2/final_model.pt,10,2,0.08387312222461557,0.23499999940395355,2.2358029918670654,0.12402978728200063,0.23499999999949978,0.27041800212860106,0.03539094650202842,0.2150000035762787,,0.07609053497936111,0.21499999999949979,,0.0365345320800682,0.22349999845027924,,1.1576170188059398,66.0,1.6453665733337401,16.453665733337402,2791.034503831647,2,0.083873,0.235,2.235803,16.48
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,delayed_all_replace_a08_warm3,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,4.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_0/final_model.pt,10,3,0.21631275412455517,0.3100000023841858,1.9574342279434205,0.2616079858771688,0.3099999999994997,0.318350040435791,0.16419623118202925,0.28200000524520874,2.0582368154525756,0.20606953167103645,0.2819999999994997,0.2694591255187988,0.17232016930731558,0.27549999952316284,2.092839282989502,1.227740511885086,46.2,1.7658379316329955,17.658379316329956,2782.925892967198,3,0.216313,0.31,1.957434,17.69
complete,True,small_D2_L64,5000,2,64,T_deep_mean,128,4,5,512,0.15,mean,delayed_all_replace_a08_warm3,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,4.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/small_D2_L64/T_deep_mean/delayed_all_replace_a08_warm3/run_1/final_model.pt,10,3,0.21116932590355625,0.3109999895095825,1.9547059421539306,0.270075225563616,0.3109999999994997,0.3069195432662964,0.10760824134114899,0.26100000739097595,2.0985751609802246,0.15032809101428102,0.26099999999949974,0.25649375534057617,0.14888366285230611,0.24050000309944153,2.1411605129241944,1.2391000758490767,46.2,1.7459086656570435,17.459086656570435,2799.397394111248,3,0.211169,0.311,1.954706,17.49
